ticket_id,customer_id,issue_type,priority,created_date,resolution_time_hours,SLA_breach_flag,CSAT_score,escalation_flag
TKT-000333,CUS-06810,Account Access,Low,2022-01-24,88.0,1,3.0,0
TKT-000334,CUS-05799,Reporting,Low,2022-08-07,31.4,0,3.9,0
TKT-000335,CUS-00986,Performance,Low,2024-01-21,65.9,0,5.0,0
TKT-000336,CUS-01643,Billing,Low,2025-12-01,62.4,0,4.2,0
TKT-000337,CUS-00875,Reporting,Medium,2023-06-24,37.3,1,2.5,0
TKT-000338,CUS-08343,Account Access,Critical,2023-03-05,9.4,1,3.0,0
TKT-000339,CUS-02165,Account Access,Low,2022-06-06,42.0,0,3.9,0
TKT-000340,CUS-02031,Onboarding,High,2022-12-25,10.3,1,3.5,1
TKT-000341,CUS-05111,Account Access,Critical,2023-12-06,3.8,0,4.4,0
TKT-000342,CUS-08148,Reporting,Low,2023-02-27,105.9,1,4.5,0
TKT-000343,CUS-05918,Billing,Low,2022-12-14,52.4,0,4.4,0
TKT-000344,CUS-07543,Account Access,Critical,2024-02-12,6.7,1,3.3,0
TKT-000345,CUS-05750,Reporting,Medium,2025-10-20,34.3,1,3.3,1
TKT-000346,CUS-06002,Technical Bug,High,2023-12-03,12.3,1,3.1,0
TKT-000347,CUS-03322,Technical Bug,High,2025-11-26,7.9,0,4.1,0
TKT-000348,CUS-06710,Onboarding,Critical,2022-06-21,2.8,0,3.9,0
TKT-000349,CUS-02968,Billing,Critical,2022-05-17,5.5,1,2.2,1
TKT-000350,CUS-03956,Integration Issue,Medium,2024-12-21,40.4,1,2.8,1
TKT-000351,CUS-04649,Performance,Medium,2022-05-07,27.9,1,3.3,1
TKT-000352,CUS-05826,Account Access,High,2023-09-07,7.0,0,5.0,0
TKT-000353,CUS-08877,Technical Bug,High,2024-04-01,15.4,1,1.8,0
TKT-000354,CUS-09146,Billing,Low,2025-01-06,73.9,1,2.1,0
TKT-000355,CUS-00522,Performance,Low,2023-11-08,49.8,0,3.5,0
TKT-000356,CUS-05252,Feature Request,Medium,2023-11-19,12.4,0,3.8,0
TKT-000357,CUS-04529,Reporting,Critical,2022-07-07,5.2,1,4.1,0
TKT-000358,CUS-02612,Technical Bug,Low,2025-07-13,119.0,1,4.1,0
TKT-000359,CUS-09983,Performance,Low,2023-11-29,95.7,1,2.1,1
TKT-000360,CUS-07605,Technical Bug,Low,2023-07-18,73.4,1,2.9,0
TKT-000361,CUS-03677,Reporting,Critical,2025-12-17,6.7,1,3.5,1
TKT-000362,CUS-08132,Performance,Medium,2024-07-11,41.5,1,2.3,1
TKT-000363,CUS-03568,Feature Request,High,2024-03-09,8.6,1,2.4,1
TKT-000364,CUS-08126,Feature Request,High,2025-05-03,1.7,0,4.3,0
TKT-000365,CUS-04445,Performance,Medium,2022-07-13,23.7,0,4.2,0
TKT-000366,CUS-05335,Integration Issue,High,2022-04-11,7.3,0,2.9,0
TKT-000367,CUS-05915,Feature Request,Low,2025-03-29,81.8,1,1.3,0
TKT-000368,CUS-03766,Performance,Critical,2023-07-30,7.1,1,3.1,1
TKT-000369,CUS-02740,Billing,Low,2023-10-10,108.2,1,3.7,1
TKT-000370,CUS-09172,Onboarding,Medium,2023-06-15,5.2,0,3.3,0
TKT-000371,CUS-03424,Integration Issue,High,2025-01-12,10.8,1,2.4,1
TKT-000372,CUS-05711,Account Access,Low,2024-02-27,104.7,1,3.2,1
TKT-000373,CUS-09596,Account Access,Medium,2022-12-14,5.5,0,3.7,0
TKT-000374,CUS-04277,Performance,Medium,2023-08-11,36.1,1,3.4,0
TKT-000375,CUS-04700,Feature Request,Medium,2025-10-05,41.3,1,3.3,0
TKT-000376,CUS-01034,Performance,Medium,2024-04-11,39.5,1,1.4,1
TKT-000377,CUS-04700,Billing,Critical,2024-07-31,4.1,1,1.9,0
TKT-000378,CUS-05980,Feature Request,High,2024-06-19,1.6,0,3.8,0
TKT-000379,CUS-00325,Reporting,Low,2022-09-05,121.2,1,3.6,0
TKT-000380,CUS-08259,Feature Request,Low,2025-03-30,114.2,1,1.3,0
TKT-000381,CUS-08276,Performance,Medium,2022-01-08,18.6,0,4.2,0
TKT-000382,CUS-00970,Reporting,Medium,2025-12-14,52.5,1,2.4,1
TKT-000383,CUS-05332,Account Access,Low,2022-04-08,102.7,1,2.5,0
TKT-000384,CUS-06941,Feature Request,High,2025-10-04,7.9,0,3.0,0
TKT-000385,CUS-05219,Feature Request,Medium,2023-11-02,42.3,1,3.8,0
TKT-000386,CUS-00883,Billing,Critical,2023-01-06,4.3,1,3.2,1
TKT-000387,CUS-09801,Account Access,Low,2023-03-04,50.0,0,4.3,0
TKT-000388,CUS-07020,Billing,Medium,2025-12-22,28.7,1,3.1,0
TKT-000389,CUS-01664,Onboarding,Medium,2022-01-13,14.1,0,3.9,0
TKT-000390,CUS-06758,Performance,Medium,2022-12-09,22.8,0,4.7,0
TKT-000391,CUS-05775,Onboarding,Medium,2022-04-11,61.8,1,4.1,0
TKT-000392,CUS-01297,Account Access,Medium,2022-01-02,28.6,1,2.0,1
TKT-000393,CUS-04521,Account Access,High,2025-01-12,13.9,1,2.6,0
TKT-000394,CUS-04134,Feature Request,Critical,2025-11-07,6.2,1,2.8,0
TKT-000395,CUS-04344,Performance,Medium,2025-01-24,54.9,1,3.3,1
TKT-000396,CUS-08496,Onboarding,High,2023-06-04,12.4,1,3.0,1
TKT-000397,CUS-07893,Integration Issue,High,2024-12-29,9.1,1,3.0,0
TKT-000398,CUS-06737,Technical Bug,Medium,2023-08-04,14.7,0,3.6,0
TKT-000399,CUS-05332,Feature Request,High,2025-02-11,15.8,1,2.9,0
TKT-000400,CUS-04953,Onboarding,High,2025-04-26,4.7,0,4.1,0
TKT-000401,CUS-07304,Billing,High,2024-10-21,10.2,1,2.3,0
TKT-000402,CUS-01287,Billing,Low,2024-10-10,13.9,0,5.0,0
TKT-000403,CUS-05351,Integration Issue,Medium,2024-03-26,26.5,1,2.4,1
TKT-000404,CUS-00498,Billing,Medium,2024-10-16,53.8,1,2.5,0
TKT-000405,CUS-01192,Feature Request,Low,2023-07-29,86.9,1,3.0,1
TKT-000406,CUS-01727,Account Access,Medium,2024-10-26,50.3,1,3.1,1
TKT-000407,CUS-08828,Performance,Low,2022-08-26,94.8,1,1.9,1
TKT-000408,CUS-03255,Onboarding,High,2022-10-02,6.3,0,3.9,0
TKT-000409,CUS-07254,Onboarding,Low,2022-10-10,66.7,0,3.6,0
TKT-000410,CUS-07988,Feature Request,High,2022-03-24,22.0,1,2.3,0
TKT-000411,CUS-01501,Onboarding,Critical,2022-07-27,0.9,0,4.0,0
TKT-000412,CUS-09492,Billing,Low,2023-08-08,166.1,1,4.3,1
TKT-000413,CUS-08214,Technical Bug,High,2023-07-22,5.7,0,3.1,0
TKT-000414,CUS-07949,Integration Issue,Medium,2023-08-31,30.9,1,3.2,1
TKT-000415,CUS-09849,Reporting,Medium,2022-11-28,20.4,0,3.3,0
TKT-000416,CUS-05542,Integration Issue,Medium,2023-05-04,35.4,1,2.0,1
TKT-000417,CUS-07430,Billing,Low,2023-07-07,62.3,0,3.0,0
TKT-000418,CUS-01718,Onboarding,High,2022-10-12,11.5,1,2.6,1
TKT-000419,CUS-05298,Billing,Medium,2023-12-05,2.0,0,4.7,0
TKT-000420,CUS-04563,Feature Request,Medium,2024-02-03,18.7,0,4.6,0
TKT-000421,CUS-05703,Performance,Medium,2025-03-30,14.8,0,3.6,0
TKT-000422,CUS-03217,Account Access,Low,2023-12-05,38.5,0,4.9,0
TKT-000423,CUS-03417,Billing,Medium,2023-01-25,24.0,0,5.0,0
TKT-000424,CUS-04884,Integration Issue,High,2025-03-29,20.6,1,2.6,0
TKT-000425,CUS-04000,Integration Issue,Low,2025-12-30,81.9,1,3.9,0
TKT-000426,CUS-07996,Technical Bug,Critical,2022-05-23,4.7,1,2.5,1
TKT-000427,CUS-07733,Billing,Low,2022-06-10,166.2,1,3.6,0
TKT-000428,CUS-04523,Technical Bug,High,2025-11-08,3.6,0,2.9,0
TKT-000429,CUS-06640,Billing,Low,2024-11-23,85.6,1,3.4,1
TKT-000430,CUS-01352,Account Access,Medium,2024-02-12,17.4,0,4.2,0
TKT-000431,CUS-04203,Integration Issue,Medium,2024-05-18,13.3,0,4.7,0
TKT-000432,CUS-06919,Account Access,Medium,2023-09-21,19.0,0,4.1,0
TKT-000433,CUS-06797,Account Access,Low,2022-03-02,52.1,0,4.0,0
TKT-000434,CUS-07549,Technical Bug,Medium,2024-11-11,14.6,0,3.6,0
TKT-000435,CUS-08669,Feature Request,Low,2025-11-14,88.4,1,1.8,0
TKT-000436,CUS-10000,Performance,Medium,2025-11-30,59.5,1,3.7,0
TKT-000437,CUS-02867,Account Access,Medium,2023-01-13,75.7,1,2.4,0
TKT-000438,CUS-08380,Reporting,Medium,2022-04-26,32.1,1,2.8,1
TKT-000439,CUS-03467,Reporting,Low,2023-02-17,86.9,1,2.7,1
TKT-000440,CUS-09140,Billing,Medium,2025-04-22,22.8,0,4.5,0
TKT-000441,CUS-07680,Onboarding,High,2022-03-11,15.1,1,3.4,0
TKT-000442,CUS-08362,Billing,High,2023-05-08,2.5,0,3.8,0
TKT-000443,CUS-01185,Integration Issue,Medium,2023-05-03,28.8,1,1.7,0
TKT-000444,CUS-07391,Onboarding,Low,2025-02-01,91.1,1,2.5,0
TKT-000445,CUS-00183,Technical Bug,Medium,2023-04-12,14.8,0,3.5,0
TKT-000446,CUS-05571,Reporting,Medium,2022-04-17,2.2,0,3.9,0
TKT-000447,CUS-02048,Technical Bug,High,2024-03-26,8.6,1,2.4,0
TKT-000448,CUS-07065,Reporting,Medium,2024-01-08,18.3,0,4.1,0
TKT-000449,CUS-05790,Feature Request,High,2024-05-08,5.0,0,4.0,0
TKT-000450,CUS-06800,Billing,Low,2022-09-28,95.0,1,1.9,1
TKT-000451,CUS-06297,Integration Issue,Medium,2024-06-29,19.5,0,3.8,0
TKT-000452,CUS-06075,Billing,Low,2025-05-10,100.7,1,3.2,1
TKT-000453,CUS-01724,Integration Issue,Medium,2025-05-03,52.8,1,2.7,1
TKT-000454,CUS-00543,Reporting,Medium,2022-11-02,25.8,1,3.5,0
TKT-000455,CUS-02647,Performance,Low,2024-01-22,87.1,1,2.6,1
TKT-000456,CUS-08873,Account Access,Medium,2023-05-21,41.6,1,2.7,1
TKT-000457,CUS-04033,Performance,High,2025-05-08,17.7,1,3.2,0
TKT-000458,CUS-09679,Onboarding,Critical,2024-04-12,0.9,0,4.5,0
TKT-000459,CUS-05958,Performance,Medium,2022-11-29,17.7,0,4.7,0
TKT-000460,CUS-03776,Feature Request,Low,2024-08-10,27.2,0,4.5,0
TKT-000461,CUS-06280,Account Access,Critical,2025-03-03,4.7,1,2.6,0
TKT-000462,CUS-01466,Account Access,Medium,2022-11-08,27.3,1,2.4,1
TKT-000463,CUS-05583,Performance,Medium,2024-08-12,23.9,0,4.8,0
TKT-000464,CUS-06805,Account Access,Medium,2025-08-28,63.8,1,2.7,1
TKT-000465,CUS-07114,Billing,Medium,2025-12-01,47.2,1,1.9,0
TKT-000466,CUS-05813,Account Access,Low,2024-05-09,10.4,0,4.3,0
TKT-000467,CUS-00375,Integration Issue,Low,2024-09-28,151.2,1,3.6,0
TKT-000468,CUS-01991,Technical Bug,Medium,2024-07-01,15.2,0,3.1,0
TKT-000469,CUS-00737,Feature Request,Medium,2023-01-28,35.0,1,2.8,0
TKT-000470,CUS-07965,Performance,Medium,2024-01-22,53.2,1,4.0,0
TKT-000471,CUS-07131,Integration Issue,Low,2024-12-22,151.0,1,4.1,0
TKT-000472,CUS-03038,Integration Issue,High,2025-04-17,6.1,0,4.8,0
TKT-000473,CUS-02987,Integration Issue,Medium,2024-02-06,50.8,1,1.6,0
TKT-000474,CUS-07933,Technical Bug,Medium,2024-07-17,43.2,1,3.0,1
TKT-000475,CUS-07574,Account Access,Critical,2023-05-25,5.2,1,3.3,0
TKT-000476,CUS-05153,Onboarding,Medium,2023-10-19,11.7,0,4.0,0
TKT-000477,CUS-08993,Performance,Medium,2023-12-04,14.6,0,4.1,0
TKT-000478,CUS-05616,Technical Bug,High,2022-08-07,2.9,0,4.6,0
TKT-000479,CUS-08910,Technical Bug,High,2024-12-03,2.6,0,4.0,0
TKT-000480,CUS-03469,Integration Issue,Medium,2023-11-05,32.2,1,2.6,0
TKT-000481,CUS-09711,Reporting,Medium,2022-11-04,29.9,1,2.0,0
TKT-000482,CUS-05565,Feature Request,Low,2024-03-10,80.9,1,1.9,0
TKT-000483,CUS-04680,Integration Issue,Medium,2024-10-28,24.4,1,1.1,1
TKT-000484,CUS-02371,Reporting,Medium,2022-09-19,22.0,0,4.5,0
TKT-000485,CUS-02594,Reporting,Medium,2023-01-05,13.2,0,4.5,0
TKT-000486,CUS-02503,Performance,Medium,2025-06-19,39.2,1,2.0,1
TKT-000487,CUS-00769,Reporting,Medium,2023-02-21,22.4,0,4.2,0
TKT-000488,CUS-07339,Technical Bug,Medium,2024-07-24,7.2,0,3.9,0
TKT-000489,CUS-02271,Billing,Critical,2022-11-18,7.3,1,1.7,0
TKT-000490,CUS-09747,Feature Request,Medium,2022-12-21,22.9,0,4.2,0
TKT-000491,CUS-07875,Technical Bug,Medium,2025-05-26,52.4,1,1.6,1
TKT-000492,CUS-03592,Billing,High,2022-09-06,12.7,1,1.9,1
TKT-000493,CUS-07690,Integration Issue,Low,2022-05-20,72.3,1,4.3,0
TKT-000494,CUS-06505,Performance,Medium,2022-03-17,34.9,1,4.1,0
TKT-000495,CUS-00112,Feature Request,Medium,2023-12-26,38.7,1,1.7,1
TKT-000496,CUS-01132,Reporting,Low,2023-12-30,87.0,1,4.1,0
TKT-000497,CUS-09224,Performance,Low,2023-08-04,100.2,1,2.6,0
TKT-000498,CUS-08613,Performance,High,2022-05-21,7.5,0,3.1,0
TKT-000499,CUS-08406,Technical Bug,Medium,2025-11-20,34.1,1,4.8,0
TKT-000500,CUS-02279,Performance,Medium,2022-07-17,39.7,1,2.0,1
TKT-000501,CUS-09166,Billing,Low,2025-05-06,28.3,0,3.4,0
TKT-000502,CUS-07368,Reporting,High,2025-06-12,9.3,1,1.9,0
TKT-000503,CUS-07990,Performance,Low,2024-04-12,11.1,0,3.4,0
TKT-000504,CUS-01142,Performance,Medium,2025-06-12,36.7,1,1.5,0
TKT-000505,CUS-01176,Account Access,High,2025-01-06,6.7,0,4.2,0
TKT-000506,CUS-03076,Technical Bug,High,2025-05-13,11.9,1,2.3,0
TKT-000507,CUS-02486,Reporting,Medium,2023-04-25,5.1,0,4.4,0
TKT-000508,CUS-05385,Onboarding,Critical,2022-01-07,5.5,1,3.4,1
TKT-000509,CUS-01937,Onboarding,Medium,2025-06-01,24.2,1,3.1,0
TKT-000510,CUS-08816,Technical Bug,Low,2024-08-18,99.2,1,3.5,1
TKT-000511,CUS-03752,Technical Bug,Low,2023-06-04,48.9,0,3.7,0
TKT-000512,CUS-04970,Technical Bug,Medium,2025-02-04,50.2,1,3.6,0
TKT-000513,CUS-03381,Performance,Low,2025-05-12,46.0,0,3.7,0
TKT-000514,CUS-07695,Onboarding,Low,2023-10-14,97.8,1,2.8,0
TKT-000515,CUS-08993,Onboarding,High,2024-05-14,11.3,1,2.2,0
TKT-000516,CUS-09314,Feature Request,Low,2023-04-14,51.3,0,3.7,0
TKT-000517,CUS-09343,Reporting,Medium,2024-05-25,29.6,1,1.9,1
TKT-000518,CUS-04453,Billing,Critical,2023-05-08,3.3,0,4.7,0
TKT-000519,CUS-08253,Technical Bug,Low,2024-06-02,116.5,1,4.0,0
TKT-000520,CUS-04919,Billing,Medium,2022-01-22,24.9,1,2.5,0
TKT-000521,CUS-07120,Reporting,Critical,2023-06-08,5.1,1,2.8,0
TKT-000522,CUS-06132,Billing,Critical,2022-07-11,2.5,0,4.6,0
TKT-000523,CUS-09280,Reporting,Medium,2024-06-27,43.3,1,3.1,1
TKT-000524,CUS-07265,Feature Request,Low,2022-07-17,30.8,0,4.0,0
TKT-000525,CUS-04169,Reporting,High,2024-03-17,20.6,1,1.7,0
TKT-000526,CUS-04931,Feature Request,High,2023-02-26,2.2,0,4.7,0
TKT-000527,CUS-01044,Billing,Medium,2024-06-02,22.1,0,4.3,0
TKT-000528,CUS-07517,Reporting,Medium,2023-05-25,21.3,0,4.4,0
TKT-000529,CUS-07107,Reporting,High,2022-08-12,4.4,0,3.6,0
TKT-000530,CUS-00717,Performance,Low,2023-07-26,102.3,1,1.0,0
TKT-000531,CUS-00468,Performance,Medium,2022-10-08,48.2,1,3.3,0
TKT-000532,CUS-08033,Technical Bug,Low,2023-10-18,101.0,1,3.5,1
TKT-000533,CUS-07585,Performance,Low,2024-03-29,102.4,1,2.2,0
TKT-000534,CUS-07083,Billing,Medium,2025-08-01,0.3,0,5.0,0
TKT-000535,CUS-02069,Technical Bug,Medium,2024-03-24,57.8,1,1.5,1
TKT-000536,CUS-00493,Integration Issue,Medium,2025-08-21,38.8,1,2.9,1
TKT-000537,CUS-09984,Integration Issue,Medium,2022-01-07,36.6,1,4.0,0
TKT-000538,CUS-08232,Reporting,Medium,2023-12-09,22.7,0,3.2,0
TKT-000539,CUS-05268,Reporting,Low,2025-03-14,97.5,1,1.9,1
TKT-000540,CUS-05902,Billing,High,2023-03-18,15.2,1,2.5,1
TKT-000541,CUS-07012,Billing,Medium,2025-08-14,24.8,1,3.1,0
TKT-000542,CUS-01718,Reporting,High,2025-01-28,14.3,1,3.0,0
TKT-000543,CUS-02077,Feature Request,High,2022-10-24,18.9,1,2.7,1
TKT-000544,CUS-02134,Performance,High,2022-06-19,15.7,1,3.1,1
TKT-000545,CUS-07746,Integration Issue,Medium,2022-08-02,15.6,0,2.4,0
TKT-000546,CUS-05350,Account Access,Medium,2025-07-12,35.4,1,2.6,0
TKT-000547,CUS-03722,Integration Issue,Low,2023-07-08,163.4,1,1.7,1
TKT-000548,CUS-03355,Reporting,Low,2025-08-27,180.2,1,4.9,0
TKT-000549,CUS-08171,Integration Issue,Medium,2022-01-02,23.1,0,4.1,0
TKT-000550,CUS-05559,Account Access,High,2023-09-12,15.3,1,2.6,1
TKT-000551,CUS-04712,Technical Bug,Medium,2023-08-20,10.6,0,3.8,0
TKT-000552,CUS-04278,Billing,Critical,2023-06-15,5.9,1,1.0,1
TKT-000553,CUS-04309,Reporting,Medium,2023-01-28,18.5,0,4.6,0
TKT-000554,CUS-05843,Feature Request,Critical,2024-10-09,7.4,1,3.3,1
TKT-000555,CUS-01893,Performance,High,2024-09-29,5.4,0,4.2,0
TKT-000556,CUS-07919,Technical Bug,Low,2024-01-30,199.0,1,3.0,1
TKT-000557,CUS-03800,Account Access,Medium,2025-03-05,37.1,1,3.1,0
TKT-000558,CUS-03754,Technical Bug,Medium,2022-08-18,22.0,0,3.7,0
TKT-000559,CUS-03931,Billing,Medium,2023-05-20,30.6,1,2.5,0
TKT-000560,CUS-01888,Onboarding,Low,2025-03-26,36.0,0,3.9,0
TKT-000561,CUS-02277,Performance,High,2025-11-02,16.8,1,2.9,0
TKT-000562,CUS-05259,Integration Issue,High,2025-08-18,7.4,0,5.0,0
TKT-000563,CUS-04658,Integration Issue,High,2022-12-04,15.5,1,3.1,1
TKT-000564,CUS-06845,Account Access,Medium,2023-08-28,3.5,0,4.3,0
TKT-000565,CUS-06685,Billing,Low,2023-03-09,45.9,0,3.5,0
TKT-000566,CUS-07359,Account Access,Medium,2025-03-14,61.4,1,3.0,1
TKT-000567,CUS-02060,Technical Bug,Medium,2022-06-03,26.9,1,3.1,1
TKT-000568,CUS-02490,Account Access,Medium,2022-02-02,32.7,1,3.8,0
TKT-000569,CUS-04403,Account Access,Low,2025-12-07,68.9,0,3.9,0
TKT-000570,CUS-06596,Onboarding,Critical,2023-11-22,6.1,1,3.6,0
TKT-000571,CUS-00595,Integration Issue,High,2024-01-31,8.6,1,2.3,1
TKT-000572,CUS-09183,Technical Bug,Low,2024-08-07,128.3,1,2.5,1
TKT-000573,CUS-03703,Integration Issue,Low,2022-11-15,132.8,1,2.3,1
TKT-000574,CUS-06115,Performance,Medium,2022-08-16,72.6,1,3.7,1
TKT-000575,CUS-03152,Technical Bug,Medium,2023-04-17,30.8,1,1.6,1
TKT-000576,CUS-01050,Billing,Medium,2024-10-31,48.9,1,4.7,1
TKT-000577,CUS-02363,Reporting,Medium,2024-12-17,44.7,1,3.2,0
TKT-000578,CUS-06529,Integration Issue,Medium,2022-05-24,15.8,0,3.6,0
TKT-000579,CUS-00692,Feature Request,Low,2022-03-16,70.7,0,5.0,0
TKT-000580,CUS-08976,Onboarding,Medium,2022-05-16,36.3,1,3.2,1
TKT-000581,CUS-02803,Account Access,High,2024-04-22,5.6,0,3.6,0
TKT-000582,CUS-00859,Integration Issue,Low,2024-09-22,59.6,0,3.9,0
TKT-000583,CUS-04312,Performance,High,2023-05-13,8.3,1,1.7,1
TKT-000584,CUS-07693,Account Access,Low,2024-01-03,62.1,0,4.1,0
TKT-000585,CUS-06670,Billing,Medium,2025-10-16,24.4,1,2.9,1
TKT-000586,CUS-05634,Account Access,Medium,2024-02-21,36.0,1,1.5,0
TKT-000587,CUS-07361,Technical Bug,High,2025-06-28,14.4,1,3.6,1
TKT-000588,CUS-08548,Integration Issue,Medium,2025-12-24,26.5,1,2.0,0
TKT-000589,CUS-07424,Integration Issue,High,2023-05-28,11.8,1,3.5,0
TKT-000590,CUS-00568,Integration Issue,High,2024-11-19,15.1,1,3.8,1
TKT-000591,CUS-05434,Reporting,Low,2023-04-29,172.8,1,2.1,0
TKT-000592,CUS-02416,Reporting,Medium,2025-01-18,37.0,1,2.5,1
TKT-000593,CUS-05705,Integration Issue,Medium,2024-06-08,36.2,1,2.4,0
TKT-000594,CUS-05935,Account Access,Medium,2022-01-14,13.3,0,4.1,0
TKT-000595,CUS-02758,Reporting,Medium,2024-07-14,59.6,1,2.2,0
TKT-000596,CUS-02528,Onboarding,Low,2025-08-27,48.2,0,4.5,0
TKT-000597,CUS-08610,Billing,Medium,2025-03-17,11.8,0,3.2,0
TKT-000598,CUS-06924,Reporting,Medium,2023-10-22,23.6,0,4.5,0
TKT-000599,CUS-01210,Integration Issue,High,2024-11-03,3.4,0,3.4,0
TKT-000600,CUS-07130,Technical Bug,Medium,2024-04-07,22.0,0,3.8,0
TKT-000601,CUS-08149,Onboarding,Low,2023-02-23,110.4,1,1.8,1
TKT-000602,CUS-02517,Account Access,Low,2022-08-15,16.3,0,4.1,0
TKT-000603,CUS-02589,Feature Request,Medium,2022-10-25,43.1,1,1.3,0
TKT-000604,CUS-00919,Account Access,Low,2025-10-14,60.1,0,4.2,0
TKT-000605,CUS-00279,Technical Bug,Low,2024-11-29,114.0,1,3.4,1
TKT-000606,CUS-07742,Integration Issue,Medium,2022-04-19,28.9,1,2.2,0
TKT-000607,CUS-00333,Account Access,Medium,2024-07-30,33.8,1,2.3,1
TKT-000608,CUS-03625,Feature Request,Low,2024-03-26,73.3,1,3.8,1
TKT-000609,CUS-05171,Account Access,Low,2022-01-14,68.9,0,5.0,0
TKT-000610,CUS-00695,Reporting,Medium,2024-09-24,33.3,1,1.6,1
TKT-000611,CUS-08273,Performance,Medium,2022-10-06,26.9,1,2.5,0
TKT-000612,CUS-00585,Technical Bug,Medium,2022-05-04,9.4,0,3.9,0
TKT-000613,CUS-06876,Feature Request,Medium,2025-05-14,32.8,1,3.3,1
TKT-000614,CUS-02314,Billing,Low,2025-04-23,45.8,0,4.2,0
TKT-000615,CUS-03130,Onboarding,Low,2023-03-28,157.8,1,2.1,1
TKT-000616,CUS-04083,Integration Issue,Low,2025-02-21,68.8,0,3.2,0
TKT-000617,CUS-02587,Technical Bug,Low,2022-05-18,154.8,1,2.3,0
TKT-000618,CUS-00522,Onboarding,Low,2025-04-11,80.9,1,3.0,0
TKT-000619,CUS-08361,Account Access,Medium,2022-02-09,20.0,0,4.4,0
TKT-000620,CUS-04891,Integration Issue,Medium,2025-04-09,19.2,0,4.2,0
TKT-000621,CUS-07592,Technical Bug,Low,2024-01-04,65.1,0,4.1,0
TKT-000622,CUS-04771,Performance,Medium,2025-02-28,5.1,0,4.3,0
TKT-000623,CUS-07726,Account Access,Low,2024-01-19,137.8,1,1.8,0
TKT-000624,CUS-04146,Performance,Medium,2023-08-27,0.6,0,3.9,0
TKT-000625,CUS-03301,Performance,Medium,2024-09-24,57.5,1,3.1,1
TKT-000626,CUS-06618,Integration Issue,High,2025-11-17,7.7,0,4.1,0
TKT-000627,CUS-00640,Billing,High,2024-06-30,24.9,1,3.8,1
TKT-000628,CUS-00846,Reporting,High,2022-02-11,13.0,1,2.6,0
TKT-000629,CUS-02386,Feature Request,Low,2023-05-03,62.7,0,4.4,0
TKT-000630,CUS-05378,Account Access,Medium,2025-04-02,6.4,0,3.7,0
TKT-000631,CUS-08681,Reporting,Low,2023-03-17,65.0,0,4.0,0
TKT-000632,CUS-00207,Integration Issue,High,2023-09-19,9.5,1,3.7,1
TKT-000633,CUS-02250,Onboarding,High,2024-11-04,10.9,1,2.7,1
TKT-000634,CUS-09925,Billing,Medium,2023-02-15,49.5,1,2.4,0
TKT-000635,CUS-06243,Account Access,Critical,2024-01-07,5.5,1,3.0,1
TKT-000636,CUS-05375,Integration Issue,Low,2024-07-20,106.8,1,2.6,0
TKT-000637,CUS-03646,Onboarding,Low,2025-01-08,66.1,0,3.8,0
TKT-000638,CUS-09413,Technical Bug,Low,2024-12-15,62.8,0,3.5,0
TKT-000639,CUS-07582,Billing,Low,2023-08-21,19.2,0,4.1,0
TKT-000640,CUS-03034,Feature Request,Low,2022-06-06,159.9,1,3.0,0
TKT-000641,CUS-01621,Feature Request,Low,2022-05-19,124.7,1,4.1,0
TKT-000642,CUS-02017,Feature Request,Low,2022-01-09,103.9,1,2.7,1
TKT-000643,CUS-03051,Onboarding,Low,2025-10-15,93.2,1,4.1,1
TKT-000644,CUS-04324,Account Access,Critical,2025-12-26,5.6,1,2.5,0
TKT-000645,CUS-08389,Onboarding,High,2022-12-14,10.9,1,2.8,1
TKT-000646,CUS-09718,Account Access,Low,2022-09-28,116.5,1,3.7,1
TKT-000647,CUS-05081,Integration Issue,Low,2023-05-08,171.6,1,3.0,1
TKT-000648,CUS-03610,Onboarding,Low,2023-12-29,21.1,0,3.4,0
TKT-000649,CUS-06854,Onboarding,Medium,2025-10-18,32.1,1,3.6,0
TKT-000650,CUS-00749,Feature Request,High,2025-06-19,6.1,0,4.4,0
TKT-000651,CUS-02452,Technical Bug,Medium,2025-06-13,14.6,0,4.1,0
TKT-000652,CUS-04067,Account Access,Medium,2024-03-09,26.1,1,1.7,0
TKT-000653,CUS-03405,Onboarding,Low,2025-05-24,81.0,1,1.6,0
TKT-000654,CUS-08362,Integration Issue,Medium,2022-04-17,12.4,0,3.6,0
TKT-000655,CUS-08715,Feature Request,Medium,2025-12-24,16.6,0,3.5,0
TKT-000656,CUS-03010,Onboarding,High,2025-02-22,11.5,1,3.2,0
TKT-000657,CUS-09298,Account Access,High,2023-03-31,9.9,1,2.9,1
TKT-000658,CUS-06951,Technical Bug,Low,2023-03-12,135.7,1,1.5,0
TKT-000659,CUS-07404,Billing,Medium,2022-06-13,34.9,1,1.3,0
TKT-000660,CUS-08794,Integration Issue,Low,2022-02-02,88.5,1,2.6,0
TKT-000661,CUS-07191,Integration Issue,Medium,2025-12-02,8.3,0,4.6,0
TKT-000662,CUS-09098,Onboarding,High,2023-06-19,13.2,1,2.2,0
TKT-000663,CUS-08673,Performance,High,2024-10-29,16.6,1,2.9,1
TKT-000664,CUS-05418,Performance,Low,2023-09-22,52.8,0,3.8,0
TKT-000665,CUS-09488,Integration Issue,Low,2025-09-01,188.6,1,2.8,0
