subscription_id,customer_id,subscription_start_date,renewal_date,MRR,ARR,renewal_status,churn_flag,expansion_revenue,contract_length_months
SUB-000292,CUS-00195,2027-05-05,2029-04-24,3705.83,44470,Active,0,0.0,24
SUB-000293,CUS-00196,2025-02-08,2028-01-24,1942.5,23310,Active,0,0.0,36
SUB-000294,CUS-00197,2023-04-17,2024-04-11,7671.75,92061,Churned,1,0.0,12
SUB-000295,CUS-00197,2024-04-15,2025-04-10,7671.75,92061,At Risk,0,0.0,12
SUB-000296,CUS-00198,2025-04-20,2028-04-04,33355.75,400269,Active,0,0.0,36
SUB-000297,CUS-00199,2023-03-28,2025-03-17,38155.83,457870,At Risk,0,10317.65,24
SUB-000298,CUS-00200,2022-01-15,2023-01-10,5896.25,70755,Renewed,0,0.0,12
SUB-000299,CUS-00201,2022-05-26,2023-05-21,12493.58,149923,Renewed,0,0.0,12
SUB-000300,CUS-00202,2022-05-01,2023-04-26,409.58,4915,Active,0,0.0,12
SUB-000301,CUS-00202,2023-04-30,2026-04-14,409.58,4915,Active,0,0.0,36
SUB-000302,CUS-00203,2023-04-14,2025-04-03,1324.42,15893,Renewed,0,0.0,24
SUB-000303,CUS-00203,2025-04-11,2028-03-26,1324.42,15893,Active,0,0.0,36
SUB-000304,CUS-00203,2028-04-04,2030-03-25,1324.42,15893,Active,0,0.0,24
SUB-000305,CUS-00204,2022-05-19,2023-05-14,37887.17,454646,Renewed,0,0.0,12
SUB-000306,CUS-00205,2022-03-06,2024-02-24,6703.58,80443,At Risk,0,0.0,24
SUB-000307,CUS-00205,2024-03-04,2025-02-27,6703.58,80443,Renewed,0,0.0,12
SUB-000308,CUS-00206,2023-11-08,2024-11-02,1127.75,13533,Churned,1,0.0,12
SUB-000309,CUS-00207,2022-05-26,2023-05-21,577.5,6930,Renewed,0,0.0,12
SUB-000310,CUS-00208,2024-11-18,2025-11-13,8675.42,104105,Active,0,0.0,12
SUB-000311,CUS-00208,2025-11-24,2026-11-19,8675.42,104105,Active,0,0.0,12
SUB-000312,CUS-00209,2023-05-03,2025-04-22,905.92,10871,Active,0,0.0,24
SUB-000313,CUS-00209,2025-04-23,2026-04-18,905.92,10871,Active,0,0.0,12
SUB-000314,CUS-00210,2023-07-25,2025-07-14,905.17,10862,Active,0,0.0,24
SUB-000315,CUS-00210,2025-07-21,2028-07-05,905.17,10862,Active,0,0.0,36
SUB-000316,CUS-00211,2024-09-21,2025-09-16,2018.67,24224,Renewed,0,0.0,12
SUB-000317,CUS-00211,2025-09-18,2028-09-02,2018.67,24224,Active,0,0.0,36
SUB-000318,CUS-00212,2023-03-15,2024-03-09,7005.08,84061,At Risk,0,0.0,12
SUB-000319,CUS-00213,2025-01-09,2027-12-25,8711.33,104536,Active,0,0.0,36
SUB-000320,CUS-00214,2022-09-28,2023-09-23,646.17,7754,Churned,1,0.0,12
SUB-000321,CUS-00215,2025-03-15,2028-02-28,9163.92,109967,Active,0,0.0,36
SUB-000322,CUS-00216,2025-03-26,2028-03-10,672.17,8066,Active,0,0.0,36
SUB-000323,CUS-00216,2028-03-24,2029-03-19,672.17,8066,Active,0,0.0,12
SUB-000324,CUS-00217,2024-08-26,2025-08-21,3843.33,46120,Renewed,0,0.0,12
SUB-000325,CUS-00218,2023-05-13,2024-05-07,14399.67,172796,Renewed,0,0.0,12
SUB-000326,CUS-00218,2024-05-18,2027-05-03,14399.67,172796,Active,0,0.0,36
SUB-000327,CUS-00218,2027-05-10,2030-04-24,14399.67,172796,Active,0,0.0,36
SUB-000328,CUS-00219,2024-08-26,2025-08-21,7509.33,90112,Active,0,0.0,12
SUB-000329,CUS-00219,2025-08-26,2028-08-10,7509.33,90112,Active,0,2959.95,36
SUB-000330,CUS-00220,2024-04-13,2027-03-29,43125.33,517504,Active,0,0.0,36
SUB-000331,CUS-00221,2023-01-25,2024-01-20,7736.58,92839,At Risk,0,0.0,12
SUB-000332,CUS-00222,2022-07-13,2024-07-02,6004.5,72054,Renewed,0,0.0,24
SUB-000333,CUS-00222,2024-07-14,2026-07-04,6004.5,72054,Active,0,0.0,24
SUB-000334,CUS-00223,2022-07-18,2023-07-13,718.0,8616,Renewed,0,0.0,12
SUB-000335,CUS-00223,2023-07-20,2025-07-09,718.0,8616,Renewed,0,0.0,24
SUB-000336,CUS-00224,2024-06-01,2025-05-27,2790.67,33488,Churned,1,0.0,12
SUB-000337,CUS-00225,2023-12-27,2025-12-16,1449.0,17388,Renewed,0,0.0,24
SUB-000338,CUS-00225,2025-12-18,2027-12-08,1449.0,17388,Active,0,0.0,24
SUB-000339,CUS-00226,2024-05-17,2026-05-07,1037.33,12448,Active,0,0.0,24
SUB-000340,CUS-00227,2024-04-21,2027-04-06,32205.17,386462,Active,0,11254.31,36
SUB-000341,CUS-00227,2027-04-21,2029-04-10,32205.17,386462,Active,0,0.0,24
SUB-000342,CUS-00228,2024-08-14,2025-08-09,3844.0,46128,At Risk,0,0.0,12
SUB-000343,CUS-00229,2022-04-21,2025-04-05,38662.42,463949,Renewed,0,0.0,36
SUB-000344,CUS-00230,2022-07-21,2023-07-16,8690.67,104288,Renewed,0,0.0,12
SUB-000345,CUS-00230,2023-07-19,2024-07-13,8690.67,104288,Active,0,0.0,12
SUB-000346,CUS-00231,2022-05-05,2023-04-30,7357.5,88290,At Risk,0,0.0,12
SUB-000347,CUS-00231,2023-05-10,2024-05-04,7357.5,88290,Renewed,0,1103.11,12
SUB-000348,CUS-00232,2024-04-04,2027-03-20,4615.08,55381,Active,0,1839.52,36
SUB-000349,CUS-00232,2027-04-03,2028-03-28,4615.08,55381,Active,0,798.51,12
SUB-000350,CUS-00233,2023-11-26,2025-11-15,17809.25,213711,At Risk,0,0.0,24
SUB-000351,CUS-00234,2022-08-12,2023-08-07,2405.17,28862,Active,0,0.0,12
SUB-000352,CUS-00234,2023-08-10,2024-08-04,2405.17,28862,Renewed,0,0.0,12
SUB-000353,CUS-00235,2023-05-25,2026-05-09,1200.17,14402,Active,0,0.0,36
SUB-000354,CUS-00235,2026-05-23,2027-05-18,1200.17,14402,Active,0,0.0,12
SUB-000355,CUS-00236,2023-01-28,2024-01-23,6507.17,78086,Renewed,0,0.0,12
SUB-000356,CUS-00237,2023-01-25,2026-01-09,2204.83,26458,Active,0,0.0,36
SUB-000357,CUS-00238,2025-01-03,2026-12-24,728.0,8736,Active,0,0.0,24
SUB-000358,CUS-00239,2024-07-07,2025-07-02,10589.92,127079,Active,0,4284.67,12
SUB-000359,CUS-00240,2022-10-15,2024-10-04,572.08,6865,Active,0,0.0,24
SUB-000360,CUS-00240,2024-10-11,2025-10-06,572.08,6865,Renewed,0,0.0,12
SUB-000361,CUS-00241,2024-05-14,2027-04-29,53758.75,645105,Active,0,0.0,36
SUB-000362,CUS-00241,2027-05-03,2028-04-27,53758.75,645105,Active,0,0.0,12
SUB-000363,CUS-00242,2023-01-11,2025-12-26,43392.0,520704,Active,0,19273.86,36
SUB-000364,CUS-00242,2026-01-04,2026-12-30,43392.0,520704,Active,0,0.0,12
SUB-000365,CUS-00243,2023-07-25,2024-07-19,39391.5,472698,At Risk,0,0.0,12
SUB-000366,CUS-00244,2024-08-05,2027-07-21,2443.67,29324,Active,0,840.51,36
SUB-000367,CUS-00245,2023-05-27,2025-05-16,1114.08,13369,Active,0,0.0,24
SUB-000368,CUS-00245,2025-05-30,2026-05-25,1114.08,13369,Active,0,0.0,12
SUB-000369,CUS-00246,2022-06-04,2023-05-30,11256.5,135078,Renewed,0,0.0,12
SUB-000370,CUS-00246,2023-06-14,2026-05-29,11256.5,135078,Active,0,0.0,36
SUB-000371,CUS-00247,2024-06-26,2025-06-21,3160.25,37923,At Risk,0,0.0,12
SUB-000372,CUS-00247,2025-06-24,2026-06-19,3160.25,37923,Active,0,0.0,12
SUB-000373,CUS-00248,2025-02-01,2028-01-17,33051.33,396616,Active,0,0.0,36
SUB-000374,CUS-00249,2022-07-20,2025-07-04,16148.75,193785,Renewed,0,3967.58,36
SUB-000375,CUS-00250,2022-04-14,2023-04-09,36024.83,432298,Active,0,0.0,12
SUB-000376,CUS-00250,2023-04-15,2024-04-09,36024.83,432298,Renewed,0,0.0,12
SUB-000377,CUS-00251,2025-01-12,2027-12-28,3330.58,39967,Active,0,0.0,36
SUB-000378,CUS-00251,2028-01-12,2029-01-06,3330.58,39967,Active,0,0.0,12
SUB-000379,CUS-00252,2022-01-31,2024-01-21,1415.58,16987,Renewed,0,0.0,24
SUB-000380,CUS-00253,2022-07-11,2024-06-30,20628.0,247536,Active,0,0.0,24
SUB-000381,CUS-00253,2024-07-01,2025-06-26,20628.0,247536,Active,0,0.0,12
SUB-000382,CUS-00253,2025-07-10,2026-07-05,20628.0,247536,Active,0,0.0,12
SUB-000383,CUS-00254,2023-04-30,2024-04-24,5578.25,66939,Renewed,0,0.0,12
SUB-000384,CUS-00255,2022-12-07,2023-12-02,780.75,9369,Churned,1,0.0,12
SUB-000385,CUS-00256,2024-04-12,2027-03-28,11725.08,140701,Active,0,0.0,36
SUB-000386,CUS-00256,2027-04-06,2028-03-31,11725.08,140701,Active,0,0.0,12
SUB-000387,CUS-00257,2024-09-21,2027-09-06,46358.25,556299,Active,0,0.0,36
SUB-000388,CUS-00258,2024-09-12,2025-09-07,9565.33,114784,Renewed,0,0.0,12
SUB-000389,CUS-00259,2023-03-14,2024-03-08,11897.17,142766,Renewed,0,0.0,12
SUB-000390,CUS-00259,2024-03-22,2027-03-07,11897.17,142766,Active,0,0.0,36
SUB-000391,CUS-00259,2027-03-16,2030-02-28,11897.17,142766,Active,0,0.0,36
SUB-000392,CUS-00260,2024-04-01,2025-03-27,397.75,4773,Renewed,0,0.0,12
SUB-000393,CUS-00261,2022-05-01,2023-04-26,7687.33,92248,At Risk,0,0.0,12
SUB-000394,CUS-00262,2022-12-04,2025-11-18,10631.42,127577,At Risk,0,0.0,36
SUB-000395,CUS-00262,2025-11-23,2026-11-18,10631.42,127577,Active,0,0.0,12
SUB-000396,CUS-00262,2026-11-21,2028-11-10,10631.42,127577,Active,0,0.0,24
SUB-000397,CUS-00263,2024-02-16,2025-02-10,452.25,5427,Renewed,0,0.0,12
SUB-000398,CUS-00263,2025-02-15,2028-01-31,452.25,5427,Active,0,0.0,36
SUB-000399,CUS-00264,2022-01-05,2022-12-31,2237.17,26846,At Risk,0,0.0,12
SUB-000400,CUS-00264,2023-01-06,2024-01-01,2237.17,26846,Active,0,0.0,12
SUB-000401,CUS-00265,2024-03-10,2027-02-23,24757.67,297092,Active,0,11962.96,36
SUB-000402,CUS-00266,2023-06-28,2024-06-22,8455.0,101460,At Risk,0,0.0,12
SUB-000403,CUS-00267,2024-07-20,2025-07-15,8273.33,99280,Renewed,0,0.0,12
SUB-000404,CUS-00267,2025-07-16,2026-07-11,8273.33,99280,Active,0,0.0,12
SUB-000405,CUS-00268,2023-08-08,2024-08-02,8732.67,104792,Renewed,0,0.0,12
SUB-000406,CUS-00268,2024-08-04,2025-07-30,8732.67,104792,Churned,1,0.0,12
SUB-000407,CUS-00268,2025-08-14,2026-08-09,8732.67,104792,Active,0,0.0,12
SUB-000408,CUS-00269,2024-05-16,2025-05-11,2879.08,34549,Renewed,0,661.01,12
SUB-000409,CUS-00270,2025-02-12,2026-02-07,3043.0,36516,Active,0,0.0,12
SUB-000410,CUS-00271,2024-09-23,2025-09-18,5957.17,71486,At Risk,0,0.0,12
SUB-000411,CUS-00272,2022-11-14,2023-11-09,6466.17,77594,Active,0,2848.02,12
SUB-000412,CUS-00272,2023-11-18,2026-11-02,6466.17,77594,Active,0,0.0,36
SUB-000413,CUS-00273,2023-01-24,2026-01-08,30849.25,370191,Active,0,0.0,36
SUB-000414,CUS-00274,2023-08-31,2024-08-25,31017.42,372209,Renewed,0,0.0,12
SUB-000415,CUS-00275,2023-03-22,2025-03-11,1854.58,22255,At Risk,0,0.0,24
SUB-000416,CUS-00276,2022-04-30,2023-04-25,3954.58,47455,Renewed,0,0.0,12
SUB-000417,CUS-00277,2025-04-01,2026-03-27,10739.67,128876,Active,0,0.0,12
SUB-000418,CUS-00277,2026-03-30,2027-03-25,10739.67,128876,Active,0,0.0,12
SUB-000419,CUS-00278,2025-01-15,2027-12-31,6167.92,74015,Active,0,0.0,36
SUB-000420,CUS-00278,2028-01-12,2029-01-06,6167.92,74015,Active,0,0.0,12
SUB-000421,CUS-00279,2022-05-05,2023-04-30,7747.25,92967,Renewed,0,0.0,12
SUB-000422,CUS-00279,2023-05-09,2024-05-03,7747.25,92967,Renewed,0,0.0,12
SUB-000423,CUS-00280,2023-10-05,2026-09-19,16837.42,202049,Active,0,0.0,36
SUB-000424,CUS-00280,2026-09-21,2027-09-16,16837.42,202049,Active,0,2107.48,12
SUB-000425,CUS-00281,2022-04-28,2025-04-12,33056.58,396679,Renewed,0,0.0,36
SUB-000426,CUS-00282,2022-04-13,2023-04-08,3110.58,37327,Churned,1,0.0,12
SUB-000427,CUS-00282,2023-04-20,2024-04-14,3110.58,37327,Renewed,0,0.0,12
SUB-000428,CUS-00283,2025-04-11,2026-04-06,2188.5,26262,Active,0,0.0,12
SUB-000429,CUS-00284,2024-09-03,2025-08-29,746.83,8962,Churned,1,0.0,12
SUB-000430,CUS-00285,2024-10-26,2026-10-16,14143.08,169717,Active,0,0.0,24
SUB-000431,CUS-00286,2024-12-23,2025-12-18,867.0,10404,At Risk,0,0.0,12
SUB-000432,CUS-00287,2022-11-19,2025-11-03,2641.92,31703,At Risk,0,455.11,36
SUB-000433,CUS-00288,2022-04-27,2024-04-16,2715.58,32587,Active,0,0.0,24
SUB-000434,CUS-00288,2024-04-28,2025-04-23,2715.58,32587,Active,0,0.0,12
SUB-000435,CUS-00289,2024-11-06,2025-11-01,6601.0,79212,Renewed,0,2293.48,12
SUB-000436,CUS-00289,2025-11-10,2027-10-31,6601.0,79212,Active,0,0.0,24
SUB-000437,CUS-00290,2022-06-14,2025-05-29,8450.25,101403,Renewed,0,0.0,36
SUB-000438,CUS-00291,2023-01-16,2024-01-11,623.25,7479,Renewed,0,0.0,12
SUB-000439,CUS-00292,2022-05-21,2024-05-10,662.5,7950,At Risk,0,0.0,24
SUB-000440,CUS-00293,2025-05-03,2026-04-28,10952.08,131425,Active,0,0.0,12
SUB-000441,CUS-00293,2026-05-06,2027-05-01,10952.08,131425,Active,0,0.0,12
SUB-000442,CUS-00293,2027-05-05,2029-04-24,10952.08,131425,Active,0,0.0,24
SUB-000443,CUS-00294,2022-05-20,2023-05-15,1642.75,19713,Renewed,0,0.0,12
SUB-000444,CUS-00295,2023-04-27,2024-04-21,975.67,11708,Renewed,0,0.0,12
SUB-000445,CUS-00296,2024-04-06,2027-03-22,2102.25,25227,Active,0,0.0,36
SUB-000446,CUS-00296,2027-04-01,2030-03-16,2102.25,25227,Active,0,0.0,36
SUB-000447,CUS-00296,2030-03-20,2032-03-09,2102.25,25227,Active,0,0.0,24
SUB-000448,CUS-00297,2022-09-03,2023-08-29,4347.92,52175,Renewed,0,0.0,12
SUB-000449,CUS-00297,2023-09-11,2024-09-05,4347.92,52175,Renewed,0,0.0,12
SUB-000450,CUS-00298,2025-03-12,2026-03-07,591.33,7096,Active,0,0.0,12
SUB-000451,CUS-00298,2026-03-11,2029-02-23,591.33,7096,Active,0,0.0,36
SUB-000452,CUS-00299,2023-05-20,2024-05-14,8414.0,100968,Renewed,0,0.0,12
SUB-000453,CUS-00299,2024-05-20,2025-05-15,8414.0,100968,Renewed,0,0.0,12
SUB-000454,CUS-00300,2025-03-31,2028-03-15,1358.0,16296,Active,0,0.0,36
SUB-000455,CUS-00301,2025-05-02,2028-04-16,1147.25,13767,Active,0,0.0,36
SUB-000456,CUS-00301,2028-04-20,2029-04-15,1147.25,13767,Active,0,0.0,12
SUB-000457,CUS-00302,2022-03-23,2023-03-18,2443.75,29325,Renewed,0,0.0,12
SUB-000458,CUS-00302,2023-03-26,2025-03-15,2443.75,29325,At Risk,0,0.0,24
SUB-000459,CUS-00303,2025-06-22,2026-06-17,3806.08,45673,Active,0,0.0,12
SUB-000460,CUS-00304,2022-06-17,2024-06-06,7355.08,88261,Churned,1,0.0,24
SUB-000461,CUS-00304,2024-06-07,2027-05-23,7355.08,88261,Active,0,0.0,36
SUB-000462,CUS-00305,2024-05-08,2025-05-03,4987.75,59853,At Risk,0,0.0,12
SUB-000463,CUS-00305,2025-05-15,2026-05-10,4987.75,59853,Active,0,1390.24,12
SUB-000464,CUS-00306,2025-04-10,2028-03-25,31481.5,377778,Active,0,0.0,36
SUB-000465,CUS-00307,2025-03-03,2026-02-26,1598.83,19186,Active,0,0.0,12
SUB-000466,CUS-00308,2024-12-06,2027-11-21,3572.75,42873,Active,0,0.0,36
SUB-000467,CUS-00309,2023-10-10,2025-09-29,11048.83,132586,Churned,1,0.0,24
SUB-000468,CUS-00310,2023-06-19,2024-06-13,1990.42,23885,At Risk,0,0.0,12
SUB-000469,CUS-00311,2023-02-23,2026-02-07,2849.92,34199,Active,0,0.0,36
SUB-000470,CUS-00311,2026-02-22,2028-02-12,2849.92,34199,Active,0,0.0,24
SUB-000471,CUS-00311,2028-02-24,2029-02-18,2849.92,34199,Active,0,0.0,12
SUB-000472,CUS-00312,2023-10-06,2025-09-25,874.0,10488,Active,0,0.0,24
SUB-000473,CUS-00313,2023-05-04,2026-04-18,1130.75,13569,Active,0,0.0,36
SUB-000474,CUS-00314,2023-06-28,2026-06-12,20211.33,242536,Active,0,0.0,36
SUB-000475,CUS-00315,2024-03-21,2025-03-16,38545.5,462546,Renewed,0,9471.51,12
SUB-000476,CUS-00316,2022-09-26,2023-09-21,5256.17,63074,Renewed,0,0.0,12
SUB-000477,CUS-00316,2023-09-22,2024-09-16,5256.17,63074,At Risk,0,0.0,12
SUB-000478,CUS-00317,2023-09-07,2025-08-27,3555.0,42660,At Risk,0,0.0,24
SUB-000479,CUS-00318,2024-07-25,2025-07-20,1208.83,14506,Renewed,0,0.0,12
SUB-000480,CUS-00318,2025-08-04,2026-07-30,1208.83,14506,Active,0,0.0,12
SUB-000481,CUS-00319,2023-10-10,2026-09-24,659.25,7911,Active,0,0.0,36
SUB-000482,CUS-00320,2022-05-29,2023-05-24,4149.67,49796,At Risk,0,0.0,12
SUB-000483,CUS-00321,2022-01-20,2023-01-15,1561.17,18734,Renewed,0,0.0,12
SUB-000484,CUS-00322,2024-07-27,2025-07-22,12245.0,146940,Active,0,0.0,12
SUB-000485,CUS-00322,2025-07-26,2027-07-16,12245.0,146940,Active,0,0.0,24
SUB-000486,CUS-00323,2025-06-26,2026-06-21,13787.0,165444,Active,0,0.0,12
SUB-000487,CUS-00324,2025-02-27,2028-02-12,3056.83,36682,Active,0,0.0,36
SUB-000488,CUS-00324,2028-02-26,2031-02-10,3056.83,36682,Active,0,0.0,36
SUB-000489,CUS-00325,2022-07-24,2023-07-19,29183.0,350196,Active,0,0.0,12
SUB-000490,CUS-00325,2023-07-22,2024-07-16,29183.0,350196,Renewed,0,4660.12,12
SUB-000491,CUS-00326,2022-05-31,2023-05-26,9296.25,111555,Active,0,0.0,12
SUB-000492,CUS-00327,2025-01-06,2026-01-01,6746.0,80952,Active,0,0.0,12
SUB-000493,CUS-00327,2026-01-05,2027-12-26,6746.0,80952,Active,0,0.0,24
SUB-000494,CUS-00328,2023-03-13,2026-02-25,20881.92,250583,Active,0,7200.76,36
SUB-000495,CUS-00329,2024-11-02,2025-10-28,2205.67,26468,At Risk,0,0.0,12
SUB-000496,CUS-00330,2023-06-28,2024-06-22,1321.5,15858,At Risk,0,643.53,12
SUB-000497,CUS-00331,2022-09-29,2024-09-18,2089.42,25073,Churned,1,0.0,24
SUB-000498,CUS-00332,2023-12-16,2024-12-10,14572.67,174872,Churned,1,0.0,12
SUB-000499,CUS-00333,2022-05-21,2023-05-16,1685.42,20225,Renewed,0,0.0,12
SUB-000500,CUS-00333,2023-05-24,2025-05-13,1685.42,20225,Churned,1,0.0,24
SUB-000501,CUS-00334,2023-05-16,2024-05-10,953.83,11446,Churned,1,0.0,12
SUB-000502,CUS-00335,2024-01-27,2025-01-21,921.25,11055,Churned,1,0.0,12
SUB-000503,CUS-00336,2023-08-07,2025-07-27,596.25,7155,Churned,1,0.0,24
SUB-000504,CUS-00337,2022-11-20,2023-11-15,21445.92,257351,Churned,1,0.0,12
SUB-000505,CUS-00338,2024-06-16,2025-06-11,9249.17,110990,Active,0,0.0,12
SUB-000506,CUS-00339,2025-01-17,2028-01-02,4511.83,54142,Active,0,0.0,36
SUB-000507,CUS-00339,2028-01-15,2030-01-04,4511.83,54142,Active,0,0.0,24
SUB-000508,CUS-00339,2030-01-19,2031-01-14,4511.83,54142,Active,0,0.0,12
SUB-000509,CUS-00340,2023-09-12,2026-08-27,687.83,8254,Active,0,0.0,36
SUB-000510,CUS-00341,2025-06-06,2026-06-01,5865.58,70387,Active,0,1928.33,12
SUB-000511,CUS-00341,2026-06-08,2028-05-28,5865.58,70387,Active,0,1844.49,24
SUB-000512,CUS-00341,2028-06-08,2029-06-03,5865.58,70387,Active,0,0.0,12
SUB-000513,CUS-00342,2024-12-19,2025-12-14,2187.58,26251,Renewed,0,0.0,12
SUB-000514,CUS-00342,2025-12-17,2026-12-12,2187.58,26251,Active,0,0.0,12
SUB-000515,CUS-00343,2022-01-17,2023-01-12,903.0,10836,Churned,1,0.0,12
SUB-000516,CUS-00344,2025-02-09,2028-01-25,2937.42,35249,Active,0,0.0,36
SUB-000517,CUS-00345,2023-09-06,2026-08-21,2613.75,31365,Active,0,0.0,36
SUB-000518,CUS-00345,2026-08-24,2027-08-19,2613.75,31365,Active,0,0.0,12
SUB-000519,CUS-00345,2027-09-02,2028-08-27,2613.75,31365,Active,0,0.0,12
SUB-000520,CUS-00346,2022-08-01,2023-07-27,4075.25,48903,Renewed,0,0.0,12
SUB-000521,CUS-00347,2022-10-03,2023-09-28,6709.92,80519,Renewed,0,0.0,12
SUB-000522,CUS-00348,2023-06-26,2026-06-10,893.67,10724,Active,0,392.1,36
SUB-000523,CUS-00349,2022-08-25,2024-08-14,2618.83,31426,Renewed,0,0.0,24
SUB-000524,CUS-00350,2022-08-08,2023-08-03,10411.75,124941,Renewed,0,0.0,12
SUB-000525,CUS-00350,2023-08-13,2026-07-28,10411.75,124941,Active,0,4286.39,36
SUB-000526,CUS-00350,2026-08-07,2028-07-27,10411.75,124941,Active,0,0.0,24
SUB-000527,CUS-00351,2025-02-07,2026-02-02,3529.75,42357,Active,0,0.0,12
SUB-000528,CUS-00352,2022-11-15,2024-11-04,28731.42,344777,Active,0,13620.63,24
SUB-000529,CUS-00352,2024-11-13,2025-11-08,28731.42,344777,At Risk,0,13492.51,12
SUB-000530,CUS-00353,2023-07-12,2024-07-06,5950.17,71402,Renewed,0,0.0,12
SUB-000531,CUS-00354,2023-08-01,2024-07-26,1432.75,17193,Churned,1,0.0,12
SUB-000532,CUS-00354,2024-08-03,2025-07-29,1432.75,17193,Active,0,0.0,12
SUB-000533,CUS-00355,2025-05-23,2026-05-18,518.58,6223,Active,0,0.0,12
SUB-000534,CUS-00356,2023-03-08,2024-03-02,6766.0,81192,Churned,1,0.0,12
SUB-000535,CUS-00356,2024-03-07,2025-03-02,6766.0,81192,Churned,1,0.0,12
SUB-000536,CUS-00357,2023-12-04,2024-11-28,618.92,7427,Renewed,0,0.0,12
SUB-000537,CUS-00357,2024-12-05,2026-11-25,618.92,7427,Active,0,0.0,24
SUB-000538,CUS-00358,2023-02-21,2026-02-05,10821.42,129857,Active,0,2069.93,36
SUB-000539,CUS-00358,2026-02-08,2027-02-03,10821.42,129857,Active,0,0.0,12
SUB-000540,CUS-00359,2023-06-25,2024-06-19,49549.75,594597,Active,0,0.0,12
SUB-000541,CUS-00360,2024-11-01,2025-10-27,7841.83,94102,Active,0,0.0,12
SUB-000542,CUS-00360,2025-10-28,2026-10-23,7841.83,94102,Active,0,0.0,12
SUB-000543,CUS-00361,2024-09-27,2025-09-22,2935.17,35222,Churned,1,0.0,12
SUB-000544,CUS-00361,2025-09-28,2027-09-18,2935.17,35222,Active,0,0.0,24
SUB-000545,CUS-00362,2023-05-30,2026-05-14,9682.67,116192,Active,0,0.0,36
SUB-000546,CUS-00362,2026-05-25,2028-05-14,9682.67,116192,Active,0,0.0,24
SUB-000547,CUS-00363,2022-04-15,2023-04-10,5092.33,61108,Active,0,0.0,12
SUB-000548,CUS-00364,2022-07-09,2023-07-04,1455.83,17470,At Risk,0,0.0,12
SUB-000549,CUS-00364,2023-07-18,2024-07-12,1455.83,17470,Active,0,0.0,12
SUB-000550,CUS-00365,2024-05-17,2025-05-12,40548.42,486581,Active,0,0.0,12
SUB-000551,CUS-00366,2023-07-21,2024-07-15,3089.83,37078,Renewed,0,0.0,12
SUB-000552,CUS-00366,2024-07-28,2027-07-13,3089.83,37078,Active,0,565.09,36
SUB-000553,CUS-00367,2022-04-01,2024-03-21,27446.17,329354,Renewed,0,0.0,24
SUB-000554,CUS-00368,2022-01-08,2023-01-03,35029.75,420357,At Risk,0,0.0,12
SUB-000555,CUS-00369,2023-11-15,2024-11-09,1080.0,12960,Active,0,0.0,12
SUB-000556,CUS-00370,2022-09-25,2023-09-20,1022.0,12264,Churned,1,0.0,12
SUB-000557,CUS-00370,2023-09-21,2024-09-15,1022.0,12264,Renewed,0,0.0,12
SUB-000558,CUS-00371,2023-06-21,2024-06-15,1773.83,21286,Renewed,0,0.0,12
SUB-000559,CUS-00371,2024-06-17,2025-06-12,1773.83,21286,Churned,1,0.0,12
SUB-000560,CUS-00372,2022-11-27,2023-11-22,871.33,10456,Renewed,0,0.0,12
SUB-000561,CUS-00373,2024-06-23,2025-06-18,841.25,10095,Active,0,0.0,12
SUB-000562,CUS-00373,2025-06-26,2026-06-21,841.25,10095,Active,0,0.0,12
SUB-000563,CUS-00374,2025-02-03,2027-01-24,7821.0,93852,Active,0,0.0,24
SUB-000564,CUS-00374,2027-01-27,2028-01-22,7821.0,93852,Active,0,0.0,12
SUB-000565,CUS-00375,2024-05-25,2025-05-20,1011.25,12135,Churned,1,0.0,12
SUB-000566,CUS-00375,2025-05-30,2027-05-20,1011.25,12135,Active,0,0.0,24
SUB-000567,CUS-00376,2025-02-22,2026-02-17,2678.08,32137,Active,0,0.0,12
SUB-000568,CUS-00376,2026-02-26,2029-02-10,2678.08,32137,Active,0,0.0,36
SUB-000569,CUS-00377,2022-01-20,2023-01-15,31394.83,376738,At Risk,0,0.0,12
SUB-000570,CUS-00378,2022-08-18,2023-08-13,838.58,10063,Churned,1,0.0,12
SUB-000571,CUS-00379,2022-06-04,2023-05-30,7949.83,95398,Renewed,0,0.0,12
SUB-000572,CUS-00379,2023-06-02,2025-05-22,7949.83,95398,At Risk,0,0.0,24
SUB-000573,CUS-00379,2025-05-29,2026-05-24,7949.83,95398,Active,0,2655.71,12
SUB-000574,CUS-00380,2022-11-02,2023-10-28,2188.67,26264,At Risk,0,0.0,12
SUB-000575,CUS-00381,2025-01-22,2026-01-17,964.67,11576,Active,0,199.11,12
SUB-000576,CUS-00382,2022-03-15,2024-03-04,7542.08,90505,Active,0,0.0,24
SUB-000577,CUS-00382,2024-03-05,2025-02-28,7542.08,90505,Renewed,0,0.0,12
SUB-000578,CUS-00383,2024-01-27,2026-01-16,10330.0,123960,Active,0,2075.57,24
SUB-000579,CUS-00383,2026-01-17,2027-01-12,10330.0,123960,Active,0,0.0,12
SUB-000580,CUS-00384,2025-04-07,2028-03-22,32485.33,389824,Active,0,0.0,36
SUB-000581,CUS-00384,2028-03-24,2031-03-09,32485.33,389824,Active,0,0.0,36
SUB-000582,CUS-00385,2025-02-05,2026-01-31,7278.75,87345,Active,0,0.0,12
SUB-000583,CUS-00386,2022-10-31,2023-10-26,14410.42,172925,Renewed,0,0.0,12
